0.806	0.769	0.775	0.786	0.767	0.859	0.863	0.733	0.716	0.696	0.676	0.648	0.625	0.603	0.583	0.559	0.536	0.514	0.492	0.470	0.447	0.418	0.384	0.351	0.324	0.301	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297
-1.000	0.842	0.770	0.786	0.825	0.834	0.791	0.753	0.734	0.709	0.682	0.661	0.631	0.610	0.589	0.570	0.548	0.526	0.505	0.479	0.448	0.424	0.389	0.358	0.327	0.310	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.707	0.750	0.871	0.887	0.918	0.851	0.770	0.744	0.725	0.701	0.677	0.655	0.626	0.605	0.584	0.561	0.538	0.515	0.496	0.472	0.441	0.404	0.374	0.342	0.323	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.739	0.757	0.986	1.014	0.941	0.916	0.821	0.750	0.728	0.702	0.678	0.655	0.630	0.607	0.585	0.562	0.541	0.520	0.494	0.472	0.445	0.404	0.383	0.350	0.318	0.298	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.733	0.889	0.985	1.026	0.963	0.949	0.880	0.778	0.732	0.711	0.687	0.661	0.636	0.613	0.590	0.569	0.550	0.528	0.505	0.482	0.462	0.426	0.395	0.363	0.338	0.310	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.716	0.765	0.939	1.023	1.060	1.029	0.904	0.784	0.728	0.704	0.685	0.660	0.635	0.612	0.588	0.572	0.550	0.531	0.504	0.488	0.454	0.422	0.395	0.359	0.332	0.303	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.732	0.844	0.933	1.004	1.041	1.025	0.879	0.748	0.722	0.697	0.678	0.653	0.629	0.610	0.591	0.569	0.545	0.526	0.506	0.484	0.457	0.423	0.384	0.368	0.326	0.300	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.740	0.797	0.864	0.924	0.919	0.907	0.806	0.727	0.705	0.682	0.661	0.637	0.615	0.601	0.580	0.559	0.543	0.526	0.497	0.472	0.452	0.418	0.377	0.334	0.312	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.721	0.734	0.759	0.786	0.797	0.777	0.724	0.708	0.686	0.665	0.644	0.625	0.602	0.585	0.565	0.548	0.530	0.508	0.484	0.462	0.431	0.404	0.371	0.327	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.299	0.298	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.692	0.702	0.712	0.713	0.714	0.713	0.701	0.690	0.668	0.649	0.632	0.611	0.595	0.572	0.554	0.538	0.514	0.498	0.482	0.445	0.416	0.381	0.330	0.309	0.297	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.300	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
