0.910	0.719	0.757	0.679	0.686	0.683	0.675	0.653	0.637	0.625	0.611	0.599	0.577	0.556	0.537	0.513	0.495	0.470	0.450	0.427	0.405	0.387	0.360	0.332	0.298	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297
-1.000	1.078	0.853	0.773	0.722	0.708	0.697	0.674	0.663	0.643	0.630	0.612	0.591	0.571	0.548	0.525	0.504	0.485	0.463	0.436	0.420	0.395	0.366	0.339	0.305	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.981	0.947	0.864	0.783	0.773	0.732	0.697	0.687	0.662	0.648	0.626	0.605	0.584	0.560	0.540	0.518	0.496	0.468	0.450	0.425	0.400	0.372	0.346	0.313	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.971	0.938	0.896	0.894	0.884	0.827	0.749	0.704	0.676	0.662	0.641	0.620	0.597	0.572	0.554	0.528	0.500	0.480	0.455	0.434	0.410	0.379	0.345	0.320	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	1.026	0.930	0.980	1.101	1.014	0.933	0.842	0.722	0.695	0.673	0.651	0.628	0.607	0.583	0.561	0.533	0.510	0.489	0.466	0.441	0.410	0.385	0.352	0.324	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.298	0.303	0.297	0.299	0.301	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.846	0.862	0.895	0.999	1.024	1.032	0.878	0.737	0.705	0.684	0.662	0.639	0.620	0.593	0.571	0.544	0.522	0.504	0.477	0.452	0.417	0.386	0.362	0.323	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.307	0.306	0.305	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.299	0.302	0.306	0.302	0.304	0.305	0.302	0.301	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.897	0.863	0.861	0.961	0.967	0.959	0.860	0.731	0.704	0.681	0.655	0.633	0.614	0.592	0.568	0.544	0.523	0.501	0.478	0.444	0.416	0.385	0.354	0.314	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.300	0.301	0.297	0.297	0.299	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.730	0.816	0.869	0.915	0.904	0.874	0.805	0.730	0.700	0.683	0.658	0.637	0.617	0.593	0.574	0.550	0.523	0.500	0.479	0.448	0.420	0.382	0.343	0.318	0.297	0.297	0.297	0.297	0.297	0.300	0.301	0.310	0.305	0.302	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.298	0.299	0.301	0.303	0.305	0.302	0.305	0.306	0.305	0.304	0.300	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.674	0.751	0.744	0.805	0.816	0.766	0.731	0.718	0.691	0.674	0.649	0.628	0.610	0.592	0.570	0.555	0.522	0.508	0.478	0.448	0.416	0.369	0.329	0.301	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.300	0.303	0.298	0.297	0.298	0.301	0.302	0.297	0.297	0.305	0.304	0.299	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.714	0.780	0.732	0.763	0.745	0.736	0.718	0.706	0.680	0.664	0.632	0.608	0.596	0.579	0.557	0.537	0.511	0.490	0.452	0.419	0.403	0.346	0.304	0.297	0.297	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.303	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.719	0.721	0.752	0.747	0.730	0.724	0.706	0.697	0.666	0.648	0.611	0.596	0.581	0.565	0.555	0.533	0.516	0.487	0.459	0.432	0.385	0.344	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.305	0.318	0.313	0.299	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.649	0.705	0.734	0.727	0.710	0.706	0.687	0.678	0.655	0.633	0.600	0.587	0.573	0.559	0.542	0.528	0.499	0.483	0.429	0.385	0.350	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.611	0.652	0.683	0.690	0.683	0.681	0.667	0.655	0.637	0.622	0.596	0.575	0.560	0.550	0.536	0.512	0.495	0.468	0.430	0.376	0.339	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.637	0.640	0.677	0.671	0.666	0.661	0.649	0.640	0.617	0.601	0.580	0.563	0.547	0.538	0.516	0.511	0.486	0.460	0.414	0.375	0.326	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.561	0.599	0.635	0.634	0.633	0.636	0.621	0.616	0.599	0.584	0.569	0.551	0.534	0.524	0.510	0.490	0.469	0.452	0.405	0.357	0.301	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.535	0.551	0.600	0.581	0.591	0.613	0.599	0.599	0.581	0.568	0.554	0.538	0.522	0.515	0.489	0.481	0.469	0.433	0.404	0.345	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.486	0.512	0.550	0.562	0.573	0.579	0.568	0.579	0.561	0.552	0.540	0.525	0.507	0.493	0.474	0.465	0.444	0.419	0.375	0.347	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.439	0.456	0.501	0.514	0.534	0.548	0.543	0.556	0.546	0.536	0.524	0.509	0.496	0.482	0.461	0.445	0.432	0.403	0.372	0.343	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	0.419	0.420	0.469	0.474	0.499	0.514	0.509	0.535	0.522	0.519	0.506	0.492	0.479	0.459	0.442	0.419	0.410	0.385	0.344	0.321	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.511	0.493	0.488	0.484	0.473	0.458	0.438	0.425	0.409	0.377	0.357	0.318	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.476	0.463	0.450	0.453	0.453	0.426	0.414	0.394	0.367	0.350	0.314	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000
-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.446	0.450	0.430	0.438	0.433	0.411	0.388	0.378	0.335	0.318	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.297	0.304	0.298	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	0.297	-1.000	-1.000	-1.000	-1.000	-1.000
