0.459223	0.471550	0.493119	0.516049	0.537277	0.547104	0.555014	0.557585	0.561075	0.564743	0.569226	0.575997	0.582768	0.588007	0.593095	0.598396	0.605633	0.613195	0.620756	0.628318	0.635737	0.643014	0.650292	0.657569	0.664846	0.672175	0.679859	0.687600	0.695341	0.703082	0.711036	0.719019	0.727001	0.735050	0.743936	0.752823
0.472895	0.495011	0.513640	0.526691	0.537221	0.550654	0.562825	0.568676	0.572670	0.575756	0.579193	0.582631	0.587201	0.594151	0.600769	0.606828	0.612886	0.618944	0.625002	0.631060	0.637118	0.643176	0.649234	0.655292	0.661386	0.668584	0.675783	0.682981	0.690179	0.697378	0.704576	0.711774	0.719464	0.727350	0.735509	0.743687
0.465567	0.504723	0.524647	0.536213	0.539643	0.547301	0.557557	0.569022	0.575726	0.582430	0.587105	0.590573	0.594171	0.597752	0.604067	0.610774	0.617305	0.623363	0.629421	0.635479	0.641537	0.647595	0.653653	0.659711	0.665770	0.671828	0.677886	0.683944	0.690002	0.696060	0.702147	0.708558	0.714969	0.721777	0.729490	0.737887
0.452174	0.498257	0.522151	0.538358	0.551666	0.562478	0.561981	0.564514	0.576069	0.582928	0.589633	0.596253	0.601801	0.605727	0.609579	0.614215	0.620648	0.627395	0.633840	0.639898	0.645957	0.652015	0.658073	0.664131	0.670189	0.676247	0.682305	0.688363	0.694421	0.700687	0.707098	0.713508	0.719919	0.726330	0.732741	0.739678
0.460822	0.481857	0.514162	0.532277	0.551244	0.564907	0.574571	0.577846	0.578560	0.582913	0.590415	0.596835	0.603540	0.609783	0.615331	0.620880	0.624866	0.630971	0.637229	0.644017	0.650376	0.656434	0.662492	0.668550	0.674608	0.680666	0.686724	0.692815	0.699226	0.705637	0.712048	0.718459	0.724869	0.731280	0.737691	0.744131
0.467954	0.479933	0.501822	0.526038	0.542755	0.561287	0.575414	0.584035	0.591037	0.593469	0.595730	0.599509	0.605923	0.612075	0.619046	0.624955	0.630158	0.635361	0.641143	0.647728	0.653984	0.660624	0.666911	0.672969	0.679027	0.685085	0.691354	0.697765	0.704176	0.710587	0.716998	0.723409	0.729820	0.736230	0.742641	0.749052
0.473942	0.486505	0.501123	0.520915	0.539732	0.553982	0.568272	0.583439	0.594605	0.600837	0.606985	0.610011	0.612706	0.617370	0.622818	0.629788	0.636690	0.642315	0.647940	0.653565	0.658841	0.664413	0.670741	0.677205	0.683483	0.689894	0.696305	0.702715	0.709126	0.715537	0.721948	0.728359	0.734770	0.741180	0.747591	0.754210
0.484241	0.492304	0.503343	0.514710	0.534457	0.550160	0.563019	0.577309	0.591598	0.602250	0.611103	0.617762	0.622627	0.627185	0.630335	0.635742	0.641149	0.647502	0.653964	0.659589	0.665214	0.670839	0.676464	0.681822	0.688064	0.694706	0.701255	0.707666	0.714076	0.720487	0.726898	0.733309	0.739720	0.746303	0.752977	0.759650
0.499459	0.500156	0.510936	0.521313	0.531023	0.549494	0.564611	0.572990	0.586345	0.600635	0.611485	0.619678	0.627594	0.634476	0.639421	0.643214	0.648707	0.654114	0.659521	0.665215	0.671272	0.676903	0.682950	0.689081	0.695212	0.701225	0.706005	0.712736	0.719027	0.725437	0.731848	0.738396	0.745070	0.751743	0.758417	0.765091
0.516115	0.512288	0.516998	0.529488	0.535855	0.551046	0.569188	0.579383	0.587291	0.596054	0.609671	0.620449	0.629476	0.637140	0.644147	0.650571	0.655880	0.660800	0.667079	0.672486	0.678110	0.684658	0.690350	0.696481	0.702612	0.708743	0.714874	0.721005	0.726091	0.730966	0.736628	0.743441	0.750418	0.757184	0.763857	0.770531
0.539753	0.530303	0.529270	0.535266	0.543244	0.550336	0.570680	0.585861	0.593011	0.600956	0.609802	0.619982	0.629580	0.639096	0.647207	0.654486	0.661493	0.668144	0.671863	0.679425	0.686200	0.691959	0.699003	0.705098	0.710013	0.716144	0.722275	0.728406	0.734537	0.740668	0.746178	0.750576	0.755161	0.761509	0.768486	0.775463
0.563164	0.552648	0.549480	0.544809	0.552546	0.555505	0.570434	0.589264	0.599397	0.606547	0.614331	0.623071	0.631670	0.641020	0.650369	0.658601	0.665554	0.672252	0.679690	0.685979	0.691710	0.699068	0.706176	0.713267	0.720359	0.725538	0.729823	0.735806	0.741937	0.748068	0.754199	0.760330	0.766265	0.770511	0.774369	0.779577
0.586181	0.575899	0.570937	0.559926	0.560030	0.564679	0.570754	0.590429	0.605783	0.612933	0.620083	0.627707	0.636447	0.644580	0.652460	0.661856	0.671338	0.678981	0.685938	0.692470	0.699566	0.705234	0.711497	0.718843	0.726218	0.733613	0.740988	0.745577	0.750166	0.755469	0.761600	0.767731	0.773862	0.779993	0.786124	0.790447
0.609197	0.598916	0.591336	0.579062	0.572432	0.574158	0.576205	0.589823	0.609304	0.619319	0.626469	0.633619	0.641083	0.649823	0.658229	0.665527	0.674179	0.683882	0.692487	0.699820	0.706454	0.712702	0.719929	0.726441	0.732320	0.738618	0.745990	0.753386	0.759845	0.764434	0.769024	0.773756	0.780191	0.786626	0.793061	0.799496
0.632214	0.621933	0.612548	0.600114	0.589765	0.584760	0.586115	0.592047	0.609921	0.625705	0.632855	0.640005	0.647248	0.655210	0.664608	0.673108	0.680406	0.687704	0.696205	0.705721	0.713326	0.720438	0.726736	0.733693	0.740272	0.748150	0.754122	0.760094	0.766194	0.773183	0.778703	0.783292	0.787881	0.792470	0.798271	0.804706
0.655231	0.644096	0.633761	0.621153	0.607893	0.600221	0.596248	0.597322	0.610820	0.629101	0.639241	0.646816	0.654624	0.662433	0.670241	0.679633	0.687987	0.695285	0.702583	0.709881	0.718231	0.726833	0.734165	0.740954	0.746759	0.754892	0.762326	0.770341	0.776376	0.782348	0.787736	0.793589	0.797925	0.802220	0.806739	0.811328
0.678248	0.665935	0.654974	0.643340	0.628032	0.619102	0.609423	0.607550	0.613340	0.629645	0.646384	0.654193	0.662001	0.669810	0.677618	0.685426	0.694658	0.702867	0.710165	0.717462	0.724760	0.732058	0.740104	0.747671	0.754938	0.760578	0.767972	0.775499	0.784230	0.792349	0.798631	0.804603	0.810098	0.813790	0.817416	0.821711
0.701925	0.687774	0.676188	0.665662	0.648855	0.637057	0.627376	0.619355	0.618670	0.632697	0.650638	0.661569	0.669378	0.677186	0.684995	0.692803	0.700612	0.709683	0.717746	0.725044	0.732342	0.739639	0.746937	0.754235	0.762048	0.768925	0.774945	0.781708	0.789057	0.798136	0.806238	0.814357	0.820886	0.826857	0.832495	0.835261
0.724903	0.710287	0.697401	0.687984	0.670642	0.655949	0.647351	0.633771	0.630722	0.635911	0.652353	0.668946	0.676755	0.684563	0.692371	0.700180	0.707988	0.715797	0.724707	0.732625	0.739923	0.747221	0.754519	0.761817	0.769114	0.776488	0.783892	0.790251	0.795261	0.802970	0.810142	0.820768	0.828246	0.836365	0.843140	0.849112
0.747827	0.733211	0.719383	0.710248	0.692717	0.677007	0.666807	0.655107	0.643750	0.641097	0.655404	0.673027	0.684131	0.691940	0.699748	0.707557	0.715365	0.723174	0.730982	0.739732	0.747505	0.754802	0.762100	0.769398	0.776696	0.783994	0.791291	0.798873	0.805736	0.809087	0.816657	0.824055	0.832968	0.843347	0.850255	0.858373
0.770751	0.756135	0.742114	0.733071	0.715452	0.699192	0.685293	0.675804	0.660731	0.654167	0.658549	0.675060	0.691508	0.699317	0.707125	0.714933	0.722742	0.730550	0.738359	0.746167	0.754757	0.762384	0.769682	0.776980	0.784277	0.791575	0.798873	0.806171	0.813524	0.820717	0.824748	0.830209	0.837967	0.845139	0.855864	0.865167
0.793675	0.779060	0.765083	0.756170	0.739017	0.721777	0.706340	0.696253	0.681937	0.668918	0.664462	0.678056	0.695214	0.706693	0.714502	0.722310	0.730119	0.737927	0.745736	0.753544	0.761352	0.769782	0.777263	0.784561	0.791859	0.799157	0.806454	0.813752	0.821050	0.828348	0.835807	0.840963	0.843762	0.851606	0.859052	0.867383
0.816663	0.802400	0.788345	0.778999	0.762955	0.745089	0.728390	0.715871	0.704256	0.687691	0.678158	0.680935	0.697498	0.714070	0.721879	0.729687	0.737495	0.745304	0.753112	0.760921	0.768729	0.776538	0.784807	0.792142	0.799440	0.806738	0.814036	0.821334	0.828631	0.835929	0.843227	0.850560	0.857287	0.859259	0.865158	0.872965
0.840118	0.825855	0.811607	0.801828	0.786894	0.768760	0.751715	0.735672	0.724705	0.708767	0.695572	0.687989	0.700471	0.717099	0.729255	0.737064	0.744872	0.752681	0.760489	0.768298	0.776106	0.783914	0.791723	0.799724	0.807022	0.814320	0.821617	0.828915	0.836213	0.843511	0.850809	0.858106	0.865404	0.872741	0.875583	0.878897
0.863573	0.849310	0.835047	0.824658	0.810832	0.792523	0.775386	0.758340	0.745154	0.731438	0.714651	0.702924	0.704727	0.719553	0.735503	0.744440	0.752249	0.760057	0.767866	0.775674	0.783483	0.791291	0.799136	0.807044	0.814603	0.821901	0.829199	0.836497	0.843794	0.851092	0.858390	0.865688	0.872986	0.880283	0.887595	0.891907
0.887028	0.872765	0.858502	0.847487	0.834770	0.816461	0.799057	0.782011	0.765768	0.753157	0.735596	0.722532	0.711946	0.723577	0.739131	0.751038	0.759626	0.767434	0.775243	0.783106	0.791014	0.798922	0.806830	0.814738	0.822646	0.829533	0.836780	0.844078	0.851376	0.858674	0.865972	0.873269	0.880567	0.887865	0.895163	0.902461
0.910483	0.896220	0.881957	0.870316	0.858458	0.840399	0.822728	0.805683	0.788637	0.774384	0.758268	0.741611	0.728748	0.728519	0.741968	0.757844	0.766584	0.774983	0.782891	0.790799	0.798707	0.806615	0.814523	0.822432	0.830339	0.838247	0.844777	0.851660	0.858957	0.866255	0.873553	0.880851	0.888149	0.895447	0.902744	0.910042
0.933938	0.919675	0.905412	0.893146	0.882137	0.864338	0.846399	0.829354	0.812308	0.795918	0.781729	0.762426	0.749402	0.736795	0.747664	0.761163	0.773657	0.782131	0.790585	0.798493	0.806401	0.814309	0.822217	0.830125	0.838033	0.845941	0.853849	0.860020	0.866539	0.873837	0.881135	0.888433	0.895730	0.903028	0.910326	0.917624
0.957393	0.943130	0.928867	0.915975	0.905817	0.888276	0.870070	0.853025	0.835979	0.818934	0.803934	0.785900	0.768571	0.755307	0.752624	0.765502	0.779896	0.789204	0.797677	0.806150	0.814094	0.822002	0.829910	0.837818	0.845726	0.853634	0.861542	0.869450	0.875263	0.881418	0.888716	0.896014	0.903312	0.910610	0.917907	0.925205
0.980848	0.966585	0.952322	0.939143	0.929496	0.912214	0.893905	0.876696	0.859651	0.842605	0.825469	0.809657	0.790071	0.775961	0.762457	0.771750	0.783465	0.796277	0.804750	0.813223	0.821696	0.829696	0.837604	0.845512	0.853420	0.861328	0.869236	0.877144	0.885052	0.890506	0.896298	0.903595	0.910893	0.918191	0.925489	0.932787
1.004303	0.990040	0.975777	0.962406	0.953176	0.936152	0.917843	0.900367	0.883322	0.866276	0.847613	0.833414	0.813828	0.796360	0.781866	0.777739	0.789588	0.801863	0.811823	0.820296	0.828769	0.837242	0.845298	0.853206	0.861114	0.869022	0.876930	0.884838	0.892745	0.900654	0.905750	0.911177	0.918475	0.925773	0.933070	0.940368
1.027758	1.013495	0.999232	0.985668	0.976497	0.960090	0.941782	0.924038	0.906993	0.889948	0.872902	0.855019	0.837585	0.817999	0.803362	0.789460	0.796031	0.807426	0.818896	0.827369	0.835842	0.844315	0.852788	0.860899	0.868807	0.876715	0.884623	0.892531	0.900439	0.908347	0.916255	0.920993	0.926059	0.933354	0.940652	0.947950
1.051213	1.036950	1.022687	1.008930	0.999326	0.983844	0.965720	0.947710	0.930664	0.913619	0.896573	0.876583	0.861342	0.841756	0.824418	0.809280	0.803053	0.813674	0.824266	0.834442	0.842915	0.851388	0.859862	0.868335	0.876501	0.884409	0.892317	0.900225	0.908133	0.916041	0.923949	0.931857	0.936236	0.940968	0.948233	0.955531
1.074668	1.060405	1.046142	1.032192	1.022156	1.007524	0.989658	0.971381	0.954335	0.937290	0.920244	0.901419	0.884570	0.865513	0.845927	0.831019	0.817332	0.821440	0.831512	0.841475	0.849988	0.858461	0.866935	0.875408	0.883881	0.892102	0.900010	0.907918	0.915826	0.923734	0.931642	0.939550	0.947458	0.951479	0.955877	0.963162
