0.000000	0.032607	0.065213	0.097820	0.130426	0.163033	0.195639	0.228246	0.260852	0.293459	0.326065	0.358672	0.391278	0.423885	0.456491	0.489098	0.521704	0.554311	0.586917	0.619524	0.652130	0.684737	0.717343	0.749950	0.782557	0.815163	0.847769	0.880376	0.912983	0.945589	0.978196	1.010802	1.043409	1.076015	1.108622	1.141228
0.030153	0.035814	0.054647	0.084268	0.115530	0.148213	0.181604	0.214760	0.247487	0.280214	0.312700	0.345110	0.377520	0.409930	0.442340	0.474750	0.507160	0.539571	0.571981	0.604391	0.636875	0.669482	0.702088	0.734695	0.767301	0.799908	0.832514	0.865121	0.897727	0.930334	0.962940	0.995547	1.028154	1.060760	1.093367	1.125973
0.060306	0.067283	0.071627	0.082801	0.109295	0.136755	0.168536	0.199798	0.231061	0.262909	0.296426	0.329554	0.363208	0.396793	0.429520	0.462247	0.494974	0.527701	0.560428	0.592990	0.625400	0.657810	0.690220	0.722630	0.755041	0.787451	0.819861	0.852271	0.884681	0.917091	0.949501	0.981911	1.014321	1.046731	1.079141	1.111551
0.090460	0.097483	0.104868	0.107441	0.111779	0.138052	0.163942	0.190484	0.221589	0.252803	0.284066	0.315328	0.346591	0.378006	0.411122	0.444640	0.477618	0.511158	0.544811	0.578465	0.611553	0.644279	0.677006	0.709733	0.742460	0.775187	0.807914	0.840641	0.873284	0.905690	0.938100	0.970511	1.002921	1.035331	1.067741	1.100151
0.120613	0.126885	0.134566	0.141903	0.143255	0.144763	0.165603	0.192699	0.218590	0.244618	0.273509	0.306079	0.337071	0.368334	0.399596	0.430859	0.462121	0.493384	0.525818	0.559336	0.592853	0.625859	0.659108	0.692762	0.726415	0.760069	0.793585	0.826312	0.859039	0.891766	0.924493	0.957220	0.989947	1.022674	1.055401	1.088128
0.150766	0.157122	0.165871	0.172615	0.178715	0.179068	0.178270	0.193230	0.221282	0.247346	0.273237	0.299128	0.326834	0.358343	0.390284	0.421339	0.452601	0.483864	0.515127	0.546389	0.577652	0.608914	0.640821	0.674032	0.707549	0.741066	0.774100	0.807059	0.840712	0.874365	0.908019	0.941672	0.975326	1.008345	1.041072	1.073799
0.180919	0.187294	0.194966	0.201849	0.209736	0.215166	0.214882	0.212552	0.223559	0.248404	0.276103	0.301994	0.327884	0.353775	0.380968	0.410264	0.443177	0.474489	0.505607	0.536869	0.568132	0.599394	0.630657	0.661920	0.693182	0.724445	0.756012	0.788728	0.822245	0.855762	0.889279	0.922341	0.955236	0.988662	1.022316	1.055969
0.211072	0.217466	0.223543	0.233017	0.240040	0.246774	0.251617	0.250696	0.247169	0.256019	0.275932	0.304151	0.330751	0.356641	0.382532	0.408422	0.435102	0.463184	0.495098	0.527953	0.558695	0.589874	0.621137	0.652399	0.683662	0.714925	0.746187	0.777450	0.808712	0.839975	0.871238	0.903636	0.936941	0.970458	1.003975	1.037492
0.241226	0.247639	0.253770	0.263801	0.269132	0.277546	0.283805	0.288068	0.286509	0.281882	0.289527	0.304526	0.331206	0.359431	0.385398	0.411289	0.437179	0.463070	0.489236	0.517318	0.547018	0.579932	0.612158	0.642900	0.674142	0.705405	0.736667	0.767930	0.799193	0.830455	0.861718	0.892980	0.924243	0.955505	0.986768	1.018827
0.271379	0.277844	0.284032	0.292449	0.300135	0.307313	0.314603	0.320836	0.324622	0.322323	0.316695	0.323034	0.335338	0.358633	0.386988	0.414155	0.440046	0.465936	0.491827	0.517717	0.543608	0.571452	0.599757	0.631852	0.664766	0.696363	0.727147	0.758410	0.789672	0.820935	0.852198	0.883460	0.914723	0.945985	0.977248	1.008511
