0.527271	0.531920	0.536343	0.541353	0.545959	0.549688	0.553416	0.563304	0.582389	0.603780	0.626572	0.650419	0.674266	0.698112	0.722040	0.745981	0.769922	0.793863	0.817805	0.841746	0.865687	0.889628	0.913570	0.937511	0.961509	0.985512	1.009516	1.033520	1.057523	1.081985	1.106565	1.131144	1.155724	1.180304	1.204883	1.229463
0.533233	0.537841	0.542372	0.545407	0.550801	0.555074	0.560052	0.568653	0.583926	0.605515	0.627257	0.649000	0.671965	0.695925	0.719770	0.743614	0.767458	0.791303	0.815147	0.838992	0.862836	0.886680	0.910525	0.934369	0.958214	0.982058	1.005902	1.029747	1.053591	1.077435	1.101280	1.125124	1.149024	1.172930	1.196837	1.220744
0.539208	0.543355	0.548152	0.550824	0.555749	0.560022	0.564215	0.572370	0.587811	0.607032	0.629171	0.651080	0.672823	0.694565	0.717565	0.741549	0.765534	0.789519	0.813504	0.837489	0.861394	0.885239	0.909083	0.932927	0.956772	0.980616	1.004461	1.028305	1.052149	1.075994	1.099838	1.123682	1.147527	1.171371	1.195216	1.219060
0.543449	0.547739	0.552432	0.557214	0.562047	0.565417	0.568971	0.574307	0.586523	0.606704	0.628978	0.651892	0.674434	0.696691	0.718390	0.740130	0.763164	0.787149	0.811134	0.835119	0.859104	0.883089	0.907074	0.931059	0.955044	0.979029	1.003014	1.026863	1.050707	1.074552	1.098396	1.122241	1.146085	1.169929	1.193774	1.217618
0.548855	0.553744	0.558781	0.563256	0.567550	0.572737	0.578546	0.583581	0.591481	0.603901	0.624946	0.647058	0.672472	0.697887	0.720954	0.743155	0.765301	0.787446	0.810918	0.834887	0.858786	0.882686	0.906586	0.930485	0.954385	0.978284	1.002184	1.026083	1.049983	1.073883	1.097782	1.121682	1.145581	1.169429	1.193188	1.216947
0.554381	0.559055	0.564928	0.569353	0.573669	0.578765	0.583684	0.590744	0.601988	0.613318	0.627732	0.647057	0.666655	0.690530	0.715944	0.741359	0.766488	0.789122	0.811756	0.833910	0.857417	0.881805	0.906193	0.930580	0.954577	0.978476	1.002376	1.026276	1.050175	1.074075	1.097974	1.121874	1.145773	1.169673	1.193572	1.217472
0.559747	0.564422	0.569490	0.575119	0.579840	0.583916	0.589054	0.594051	0.606576	0.620137	0.634239	0.651364	0.670689	0.690402	0.713787	0.736771	0.759559	0.784831	0.810190	0.834595	0.857228	0.879862	0.903891	0.928303	0.952691	0.977079	1.001467	1.025855	1.050243	1.074267	1.098166	1.122066	1.145965	1.169865	1.193764	1.217664
0.565476	0.569788	0.574777	0.580278	0.585550	0.590306	0.594245	0.599329	0.608443	0.622868	0.641558	0.655137	0.675592	0.694321	0.713849	0.737234	0.760619	0.784003	0.806887	0.829675	0.853607	0.878625	0.902700	0.925334	0.949398	0.974274	0.999150	1.023578	1.047966	1.072354	1.096742	1.121130	1.145518	1.169906	1.193956	1.217856
0.569958	0.575155	0.580064	0.585751	0.590798	0.595553	0.600613	0.605193	0.613057	0.623576	0.639085	0.658929	0.676584	0.698312	0.718392	0.737301	0.760681	0.784066	0.807451	0.830836	0.854216	0.877003	0.899625	0.922042	0.947060	0.970806	0.994905	1.019781	1.044657	1.069533	1.094409	1.118853	1.143241	1.167629	1.192017	1.216405
0.574986	0.580521	0.585427	0.591038	0.595483	0.600801	0.606145	0.611525	0.618777	0.628097	0.638708	0.656420	0.676823	0.698966	0.719958	0.741488	0.761195	0.784129	0.807513	0.830898	0.854283	0.877668	0.901053	0.924332	0.946899	0.969290	0.991681	1.015495	1.040412	1.065288	1.090164	1.115040	1.139916	1.164792	1.189668	1.214128
0.580013	0.585887	0.590829	0.596325	0.601894	0.606296	0.611677	0.617057	0.625209	0.634617	0.643138	0.655488	0.673754	0.694765	0.717909	0.741108	0.763134	0.784663	0.807704	0.830961	0.854346	0.877730	0.901115	0.924500	0.947885	0.971269	0.994172	1.016563	1.038954	1.061345	1.085463	1.110795	1.135671	1.160547	1.185423	1.210299
0.585041	0.591254	0.596232	0.601612	0.607299	0.611796	0.617209	0.622589	0.629701	0.640916	0.649870	0.658179	0.672923	0.691023	0.712078	0.735862	0.760113	0.784780	0.806309	0.831365	0.854408	0.877793	0.901178	0.924563	0.947947	0.971332	0.994717	1.018101	1.041154	1.063836	1.086227	1.108618	1.132579	1.157212	1.181177	1.206053
0.590068	0.596407	0.601634	0.606935	0.612586	0.617393	0.622740	0.628121	0.634659	0.645528	0.656622	0.665122	0.675793	0.690358	0.708046	0.729834	0.754012	0.779621	0.804887	0.827955	0.852826	0.878415	0.901241	0.924625	0.948010	0.971395	0.994779	1.018164	1.041549	1.064934	1.087931	1.110919	1.133501	1.155892	1.179887	1.204520
0.595096	0.601434	0.607036	0.612337	0.617873	0.623619	0.628272	0.633653	0.639617	0.650337	0.661235	0.672329	0.680894	0.694161	0.707793	0.725069	0.749266	0.773753	0.799258	0.823892	0.849493	0.874288	0.899877	0.925459	0.948073	0.971457	0.994842	1.018227	1.041612	1.064996	1.088381	1.111719	1.134707	1.157696	1.180684	1.203165
0.600123	0.606462	0.612438	0.617739	0.623160	0.628846	0.633695	0.639185	0.644575	0.655295	0.666014	0.676941	0.688035	0.698449	0.711807	0.724963	0.744695	0.769182	0.793670	0.818654	0.843156	0.868666	0.895750	0.921339	0.946928	0.972136	0.994905	1.018290	1.041674	1.065059	1.088444	1.111829	1.135213	1.158496	1.181484	1.204473
0.605151	0.611489	0.617827	0.623141	0.628447	0.634134	0.639746	0.644716	0.650097	0.660253	0.670973	0.681554	0.692648	0.704847	0.716004	0.729454	0.742182	0.764611	0.789098	0.813586	0.838073	0.863461	0.887671	0.916228	0.942800	0.968390	0.993979	1.018812	1.041737	1.065122	1.088506	1.111891	1.135276	1.158661	1.182045	1.205272
0.610178	0.616517	0.622952	0.628543	0.633844	0.639421	0.645107	0.650248	0.655629	0.665211	0.675931	0.686651	0.697260	0.708354	0.722717	0.733560	0.746949	0.760476	0.784527	0.809015	0.833502	0.857990	0.883296	0.906692	0.935049	0.964262	0.989851	1.015440	1.041029	1.065488	1.088569	1.111954	1.135339	1.158723	1.182108	1.205493
0.615205	0.621544	0.628400	0.633945	0.639246	0.644708	0.650394	0.655595	0.661161	0.670169	0.680889	0.691609	0.701873	0.712967	0.725753	0.740316	0.751115	0.764285	0.780168	0.804443	0.828931	0.853418	0.877906	0.902692	0.926997	0.953869	0.983698	1.011313	1.036902	1.062491	1.088080	1.112164	1.135401	1.158786	1.182171	1.205556
0.620233	0.626572	0.633464	0.639347	0.644648	0.649995	0.655681	0.661262	0.666693	0.675128	0.685847	0.696567	0.707287	0.717579	0.728673	0.743762	0.757915	0.768632	0.781620	0.799861	0.824360	0.848847	0.873335	0.897822	0.922310	0.947302	0.972690	1.002519	1.032348	1.058364	1.083953	1.109542	1.135131	1.158849	1.182234	1.205618
0.625260	0.631599	0.638527	0.644800	0.650050	0.655351	0.660968	0.666655	0.672224	0.680086	0.690805	0.701525	0.712245	0.722192	0.733286	0.746659	0.761771	0.775514	0.785875	0.798956	0.819553	0.844019	0.868763	0.893251	0.917738	0.942226	0.967334	0.992651	1.021339	1.051168	1.079825	1.105415	1.131004	1.156593	1.182182	1.205681
0.630288	0.636626	0.643590	0.650110	0.655452	0.660753	0.666256	0.671942	0.677257	0.685044	0.695764	0.706483	0.717203	0.727922	0.737898	0.749556	0.764668	0.779780	0.793113	0.803119	0.817877	0.839246	0.864048	0.888679	0.913167	0.937655	0.962142	0.986731	1.012934	1.040160	1.069989	1.099818	1.126876	1.152465	1.178055	1.203644
