0.000000	0.013217	0.026435	0.039652	0.052869	0.066087	0.079304	0.092521	0.105738	0.118956	0.132173	0.145390	0.158608	0.171825	0.185042	0.198260	0.211477	0.224694	0.237911	0.251129	0.264346	0.277563	0.290781	0.303998	0.317215	0.330433	0.343650	0.356867	0.370085	0.383302	0.396519	0.409737	0.422954	0.436171	0.449389	0.462606
-0.006068	0.000904	0.011904	0.027306	0.040733	0.053795	0.066836	0.079876	0.092917	0.105958	0.118998	0.132039	0.145080	0.158215	0.171408	0.184600	0.197793	0.210985	0.224177	0.237370	0.250562	0.263755	0.276947	0.290139	0.303332	0.316524	0.329717	0.342914	0.356165	0.369416	0.382667	0.395919	0.409170	0.422421	0.435672	0.448923
-0.012136	-0.011721	0.001809	0.011410	0.023808	0.039452	0.054612	0.067986	0.081465	0.094549	0.107590	0.120631	0.133671	0.146712	0.159753	0.172793	0.185834	0.198875	0.211915	0.224956	0.237997	0.251038	0.264078	0.277119	0.290160	0.303238	0.316431	0.329623	0.342815	0.356008	0.369200	0.382393	0.395585	0.408777	0.421970	0.435162
-0.018204	-0.024754	-0.011399	0.002713	0.011140	0.023349	0.035712	0.051078	0.067701	0.081918	0.095408	0.108586	0.122198	0.135303	0.148344	0.161385	0.174425	0.187466	0.200507	0.213547	0.226588	0.239629	0.252670	0.265710	0.278751	0.291792	0.304832	0.317873	0.330914	0.343955	0.356995	0.370036	0.383077	0.396117	0.409158	0.422199
-0.024272	-0.035201	-0.023441	-0.010266	0.003617	0.011661	0.022819	0.034738	0.047616	0.062709	0.078905	0.095508	0.109224	0.122714	0.135972	0.149319	0.162930	0.176044	0.189098	0.202139	0.215180	0.228220	0.241261	0.254302	0.267342	0.280383	0.293424	0.306465	0.319505	0.332546	0.345587	0.358627	0.371668	0.384709	0.397750	0.410790
-0.030340	-0.044394	-0.037271	-0.023526	-0.009061	0.004522	0.013243	0.022109	0.034769	0.045766	0.059520	0.074483	0.090412	0.107308	0.123040	0.136530	0.150020	0.163435	0.176495	0.190051	0.203663	0.216782	0.229852	0.242893	0.255934	0.268974	0.282015	0.295056	0.308097	0.321137	0.334178	0.347219	0.360259	0.373300	0.386341	0.399382
-0.036408	-0.049933	-0.049508	-0.035162	-0.022797	-0.007607	0.005426	0.015321	0.022281	0.034229	0.046698	0.057551	0.071423	0.086317	0.102156	0.118357	0.135402	0.150346	0.163836	0.177326	0.190817	0.203958	0.217172	0.230784	0.244396	0.257521	0.270607	0.283647	0.296688	0.309729	0.322769	0.335810	0.348851	0.361892	0.374932	0.387973
-0.042476	-0.055664	-0.060140	-0.049041	-0.035384	-0.021622	-0.006121	0.006330	0.016696	0.022812	0.033572	0.046179	0.058513	0.069337	0.083327	0.098151	0.113796	0.129665	0.146823	0.163241	0.177652	0.191142	0.204632	0.218123	0.231421	0.244480	0.257904	0.271516	0.285128	0.298259	0.311350	0.324401	0.337442	0.350483	0.363524	0.376564
-0.048544	-0.061462	-0.070402	-0.062773	-0.046882	-0.035123	-0.020532	-0.004691	0.007235	0.017905	0.023322	0.032769	0.045639	0.058128	0.069477	0.081122	0.095231	0.109985	0.125419	0.141490	0.157809	0.175009	0.191015	0.204958	0.218448	0.231938	0.245429	0.258884	0.271944	0.285025	0.298637	0.312249	0.325861	0.338997	0.352088	0.365156
-0.054612	-0.067384	-0.080663	-0.074262	-0.060796	-0.047186	-0.034196	-0.019327	-0.003449	0.008139	0.019114	0.024409	0.033421	0.045099	0.057588	0.070047	0.080441	0.092907	0.107135	0.121819	0.137131	0.153234	0.168972	0.186173	0.203103	0.218774	0.232264	0.245754	0.259245	0.272735	0.286225	0.299407	0.312466	0.325758	0.339370	0.352981
