0.528	0.537	0.616	0.481	0.725	0.648	0.672	0.676	0.671	0.654	0.634	0.617	0.592	0.567	0.536	0.507	0.486	0.460	0.440	0.418	0.386	0.364	0.315	0.289	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243
-1.000	0.582	0.641	0.657	0.777	0.758	0.727	0.720	0.713	0.685	0.659	0.634	0.609	0.578	0.554	0.534	0.495	0.481	0.452	0.428	0.407	0.373	0.340	0.304	0.270	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.620	0.673	0.644	0.764	0.813	0.769	0.745	0.724	0.702	0.675	0.646	0.621	0.589	0.565	0.541	0.510	0.492	0.456	0.434	0.411	0.389	0.357	0.319	0.282	0.243	0.243	0.243	0.243	0.243	0.245	0.243	0.243	0.243	0.243	0.243	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.672	0.740	0.780	0.834	0.928	0.884	0.864	0.749	0.718	0.692	0.659	0.632	0.588	0.575	0.556	0.522	0.495	0.471	0.447	0.417	0.394	0.350	0.320	0.278	0.245	0.258	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.243	0.245	0.246	0.253	0.256	0.244	0.244	0.244	0.243	0.243	0.243	0.243	0.246	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.756	0.800	0.835	0.932	0.952	0.936	0.953	0.762	0.734	0.709	0.677	0.650	0.619	0.595	0.565	0.537	0.509	0.484	0.462	0.430	0.411	0.360	0.313	0.288	0.243	0.243	0.243	0.243	0.243	0.243	0.251	0.243	0.249	0.243	0.243	0.243	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.243	0.243	0.249	0.244	0.249	0.243	0.243	0.243	0.243	0.243	0.243	0.248	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.809	0.859	0.873	0.922	0.896	0.879	0.860	0.754	0.723	0.692	0.665	0.639	0.604	0.585	0.559	0.532	0.503	0.480	0.445	0.410	0.385	0.349	0.309	0.273	0.243	0.243	0.243	0.243	0.255	0.243	0.249	0.247	0.247	0.245	0.243	0.258	0.243	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.248	0.246	0.248	0.251	0.243	0.248	0.243	0.243	0.243	0.243	0.247	0.243	0.253	0.243	0.245	0.243	0.243	0.243	0.243	-1.000
-1.000	0.882	0.932	0.895	0.937	0.919	0.930	0.889	0.767	0.738	0.708	0.685	0.660	0.628	0.609	0.576	0.546	0.523	0.497	0.463	0.430	0.400	0.360	0.328	0.285	0.243	0.243	0.251	0.265	0.264	0.271	0.267	0.247	0.255	0.243	0.262	0.243	0.243	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.249	0.254	0.252	0.250	0.258	0.243	0.248	0.244	0.243	0.260	0.264	0.254	0.247	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.941	0.952	0.941	0.897	0.845	0.836	0.796	0.748	0.718	0.691	0.664	0.638	0.592	0.576	0.555	0.529	0.506	0.476	0.450	0.415	0.370	0.348	0.320	0.274	0.243	0.243	0.243	0.243	0.256	0.252	0.253	0.260	0.258	0.257	0.252	0.272	0.243	0.243	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.256	0.255	0.256	0.256	0.252	0.251	0.248	0.243	0.244	0.243	0.257	0.255	0.252	0.243	0.246	0.243	0.243	0.243	0.243	-1.000
-1.000	0.902	0.876	0.866	0.851	0.827	0.829	0.768	0.748	0.719	0.682	0.655	0.629	0.596	0.587	0.563	0.541	0.518	0.488	0.455	0.433	0.396	0.376	0.335	0.278	0.255	0.243	0.243	0.249	0.248	0.265	0.271	0.272	0.265	0.255	0.247	0.255	0.243	0.243	0.249	0.243	0.243	0.255	0.243	0.253	0.246	0.262	0.244	0.252	0.256	0.257	0.270	0.256	0.251	0.260	0.255	0.246	0.243	0.263	0.270	0.267	0.260	0.247	0.250	0.243	0.243	0.243	0.243	-1.000
-1.000	0.837	0.862	0.816	0.785	0.783	0.768	0.751	0.733	0.696	0.669	0.621	0.588	0.545	0.541	0.544	0.521	0.492	0.465	0.434	0.409	0.362	0.342	0.308	0.243	0.243	-1.000	-1.000	0.243	0.248	0.243	0.272	0.264	0.266	0.274	0.265	0.257	0.243	0.243	0.243	0.234	0.243	0.243	0.243	0.243	0.243	0.244	0.243	0.243	0.243	0.243	0.249	0.248	0.243	0.243	0.243	0.243	0.243	0.243	0.251	0.254	0.249	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.716	0.736	0.770	0.762	0.749	0.749	0.719	0.708	0.669	0.638	0.546	0.508	0.472	0.487	0.485	0.461	0.452	0.439	0.404	0.365	0.314	0.300	0.248	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.252	0.272	0.270	0.252	0.254	0.258	0.247	0.243	0.243	0.243	0.243	0.243	0.243	0.246	0.243	0.243	0.243	0.243	0.243	0.246	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.702	0.713	0.742	0.746	0.723	0.722	0.704	0.685	0.649	0.625	0.527	0.483	0.464	0.457	0.486	0.458	0.450	0.421	0.406	0.360	0.302	0.261	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.258	0.248	0.243	0.251	0.243	0.250	0.250	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.609	0.661	0.695	0.711	0.697	0.697	0.681	0.669	0.631	0.617	0.532	0.486	0.471	0.478	0.479	0.443	0.435	0.411	0.385	0.333	0.291	0.253	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.598	0.653	0.660	0.686	0.673	0.670	0.652	0.646	0.610	0.591	0.519	0.468	0.462	0.454	0.460	0.436	0.428	0.392	0.368	0.330	0.256	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.580	0.582	0.630	0.651	0.647	0.654	0.631	0.621	0.584	0.573	0.517	0.483	0.465	0.461	0.457	0.431	0.401	0.382	0.341	0.296	0.250	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.546	0.545	0.609	0.618	0.609	0.623	0.598	0.599	0.571	0.549	0.499	0.469	0.460	0.457	0.439	0.412	0.389	0.356	0.327	0.291	0.243	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.532	0.551	0.572	0.591	0.590	0.605	0.584	0.573	0.561	0.543	0.496	0.464	0.446	0.436	0.425	0.407	0.360	0.335	0.295	0.255	0.239	0.243	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
-1.000	0.555	0.522	0.531	0.559	0.549	0.564	0.550	0.550	0.527	0.511	0.480	0.452	0.443	0.431	0.407	0.372	0.344	0.327	0.301	0.274	0.239	0.243	0.243	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	0.243	-1.000
